Order_ID,Order_Date,Year,Month,Quarter,Region,State,Customer_Segment,Category,Product_Name,Quantity,Unit_Price,Unit_Cost,Discount,Sales,Cost,Profit,Profit_Margin
ORD-01661,2024-01-12,2024,1,Q1,West,Goa,Corporate,Clothing,Casual T-Shirt,9,23.75,7.86,0.05,213.75,70.74,143.01,66.91
ORD-01662,2024-10-16,2024,10,Q4,East,Jharkhand,Consumer,Furniture,Sofa Set,6,1020.0,578.86,0.15,6120.0,3473.16,2646.84,43.25
ORD-01663,2024-11-19,2024,11,Q4,West,Madhya Pradesh,Consumer,Beauty,Skincare Set,10,85.0,28.91,0.0,850.0,289.1,560.9,65.99
ORD-01664,2024-01-03,2024,1,Q1,West,Goa,Corporate,Books,Business Strategy,1,38.0,12.5,0.0,38.0,12.5,25.5,67.11
ORD-01665,2024-10-02,2024,10,Q4,South,Telangana,Consumer,Food & Beverages,Protein Powder,10,45.0,18.57,0.0,450.0,185.7,264.3,58.73
ORD-01666,2023-07-30,2023,7,Q3,West,Maharashtra,Corporate,Beauty,Anti-Aging Cream,9,95.0,36.49,0.0,855.0,328.41,526.59,61.59
ORD-01667,2023-01-05,2023,1,Q1,East,Assam,Corporate,Electronics,Wireless Headphones,6,237.5,117.91,0.05,1425.0,707.46,717.54,50.35
ORD-01668,2024-01-18,2024,1,Q1,Central,Uttarakhand,Corporate,Books,Business Strategy,10,38.0,11.89,0.0,380.0,118.9,261.1,68.71
ORD-01669,2023-04-19,2023,4,Q2,South,Andhra Pradesh,Consumer,Sports,Dumbbells Set,1,96.0,57.58,0.2,96.0,57.58,38.42,40.02
ORD-01670,2023-04-21,2023,4,Q2,West,Gujarat,Home Office,Sports,Tennis Racket,4,72.25,37.25,0.15,289.0,149.0,140.0,48.44
ORD-01671,2023-08-03,2023,8,Q3,Central,Uttar Pradesh,Home Office,Electronics,"Laptop Pro 15""",1,1200.0,776.57,0.0,1200.0,776.57,423.43,35.29
ORD-01672,2024-11-27,2024,11,Q4,North,Delhi,Consumer,Beauty,Makeup Palette,6,58.5,23.78,0.1,351.0,142.68,208.32,59.35
ORD-01673,2024-09-03,2024,9,Q3,East,Bihar,Consumer,Clothing,Denim Jeans,10,54.0,21.95,0.1,540.0,219.5,320.5,59.35
ORD-01674,2024-09-21,2024,9,Q3,Central,Uttar Pradesh,Corporate,Beauty,Makeup Palette,6,65.0,24.39,0.0,390.0,146.34,243.66,62.48
ORD-01675,2024-04-29,2024,4,Q2,West,Madhya Pradesh,Corporate,Furniture,Coffee Table,10,176.0,99.27,0.2,1760.0,992.7,767.3,43.6
ORD-01676,2024-12-02,2024,12,Q4,West,Maharashtra,Consumer,Beauty,Skincare Set,8,85.0,28.78,0.0,680.0,230.24,449.76,66.14
ORD-01677,2023-09-09,2023,9,Q3,North,Himachal Pradesh,Consumer,Clothing,Formal Suit,8,280.0,127.53,0.0,2240.0,1020.24,1219.76,54.45
ORD-01678,2024-12-21,2024,12,Q4,West,Gujarat,Corporate,Electronics,Wireless Headphones,10,200.0,123.37,0.2,2000.0,1233.7,766.3,38.31
ORD-01679,2024-06-02,2024,6,Q2,West,Maharashtra,Corporate,Furniture,Coffee Table,7,187.0,95.34,0.15,1309.0,667.38,641.62,49.02
ORD-01680,2023-02-19,2023,2,Q1,East,Assam,Consumer,Food & Beverages,Protein Powder,8,45.0,17.39,0.0,360.0,139.12,220.88,61.36
ORD-01681,2023-10-25,2023,10,Q4,Central,Madhya Pradesh,Consumer,Sports,Yoga Mat,4,33.25,11.7,0.05,133.0,46.8,86.2,64.81
ORD-01682,2024-02-01,2024,2,Q1,South,Andhra Pradesh,Consumer,Electronics,Smartphone X,10,720.0,535.08,0.2,7200.0,5350.8,1849.2,25.68
ORD-01683,2024-03-31,2024,3,Q1,North,Delhi,Consumer,Electronics,Tablet Air,10,450.0,249.9,0.0,4500.0,2499.0,2001.0,44.47
ORD-01684,2024-12-16,2024,12,Q4,West,Maharashtra,Corporate,Beauty,Hair Care Kit,9,55.0,19.95,0.0,495.0,179.55,315.45,63.73
ORD-01685,2023-10-13,2023,10,Q4,West,Madhya Pradesh,Corporate,Electronics,"Laptop Pro 15""",5,960.0,813.18,0.2,4800.0,4065.9,734.1,15.29
ORD-01686,2024-05-01,2024,5,Q2,West,Madhya Pradesh,Home Office,Beauty,Perfume Collection,2,120.0,43.14,0.0,240.0,86.28,153.72,64.05
ORD-01687,2023-07-11,2023,7,Q3,South,Andhra Pradesh,Corporate,Food & Beverages,Olive Oil Premium,5,20.9,8.38,0.05,104.5,41.9,62.6,59.9
ORD-01688,2024-11-03,2024,11,Q4,South,Telangana,Consumer,Food & Beverages,Protein Powder,4,45.0,17.34,0.0,180.0,69.36,110.64,61.47
ORD-01689,2024-12-19,2024,12,Q4,West,Maharashtra,Consumer,Food & Beverages,Organic Coffee,2,17.1,5.86,0.05,34.2,11.72,22.48,65.73
ORD-01690,2024-06-27,2024,6,Q2,North,Haryana,Home Office,Electronics,Wireless Headphones,8,212.5,116.26,0.15,1700.0,930.08,769.92,45.29
ORD-01691,2024-05-01,2024,5,Q2,West,Goa,Consumer,Electronics,Tablet Air,9,360.0,239.27,0.2,3240.0,2153.43,1086.57,33.54
ORD-01692,2024-11-14,2024,11,Q4,South,Telangana,Consumer,Sports,Cycling Helmet,9,45.5,26.8,0.3,409.5,241.2,168.3,41.1
ORD-01693,2023-06-18,2023,6,Q2,South,Andhra Pradesh,Corporate,Clothing,Running Shoes,5,80.75,35.88,0.05,403.75,179.4,224.35,55.57
ORD-01694,2023-02-13,2023,2,Q1,East,Jharkhand,Consumer,Sports,Tennis Racket,7,80.75,39.28,0.05,565.25,274.96,290.29,51.36
ORD-01695,2023-08-19,2023,8,Q3,South,Andhra Pradesh,Corporate,Books,Self-Help Guide,3,28.0,9.02,0.0,84.0,27.06,56.94,67.79
ORD-01696,2024-05-24,2024,5,Q2,North,Himachal Pradesh,Corporate,Furniture,Coffee Table,2,187.0,97.63,0.15,374.0,195.26,178.74,47.79
ORD-01697,2024-10-18,2024,10,Q4,North,Haryana,Consumer,Clothing,Casual T-Shirt,5,20.0,8.08,0.2,100.0,40.4,59.6,59.6
ORD-01698,2023-11-12,2023,11,Q4,West,Madhya Pradesh,Consumer,Sports,Swimming Goggles,9,21.0,10.11,0.25,189.0,90.99,98.01,51.86
ORD-01699,2024-11-07,2024,11,Q4,Central,Chhattisgarh,Consumer,Electronics,"Smart TV 55""",6,665.0,404.65,0.05,3990.0,2427.9,1562.1,39.15
ORD-01700,2023-03-06,2023,3,Q1,East,Bihar,Home Office,Beauty,Anti-Aging Cream,9,95.0,39.62,0.0,855.0,356.58,498.42,58.29
ORD-01701,2023-11-28,2023,11,Q4,South,Telangana,Consumer,Beauty,Perfume Collection,6,114.0,44.6,0.05,684.0,267.6,416.4,60.88
ORD-01702,2023-09-28,2023,9,Q3,Central,Uttarakhand,Corporate,Electronics,Tablet Air,3,382.5,254.71,0.15,1147.5,764.13,383.37,33.41
ORD-01703,2023-07-14,2023,7,Q3,East,Assam,Corporate,Clothing,Denim Jeans,10,57.0,21.16,0.05,570.0,211.6,358.4,62.88
ORD-01704,2023-10-26,2023,10,Q4,South,Karnataka,Corporate,Food & Beverages,Green Tea Pack,3,9.6,4.12,0.2,28.8,12.36,16.44,57.08
ORD-01705,2024-01-19,2024,1,Q1,South,Andhra Pradesh,Consumer,Clothing,Formal Suit,8,266.0,125.4,0.05,2128.0,1003.2,1124.8,52.86
ORD-01706,2024-09-12,2024,9,Q3,North,Haryana,Consumer,Clothing,Formal Suit,7,280.0,125.96,0.0,1960.0,881.72,1078.28,55.01
ORD-01707,2023-09-18,2023,9,Q3,West,Goa,Home Office,Food & Beverages,Green Tea Pack,9,10.8,3.88,0.1,97.2,34.92,62.28,64.07
ORD-01708,2023-02-22,2023,2,Q1,West,Goa,Corporate,Furniture,Sofa Set,6,1200.0,580.87,0.0,7200.0,3485.22,3714.78,51.59
ORD-01709,2024-01-06,2024,1,Q1,North,Delhi,Corporate,Clothing,Formal Suit,9,280.0,133.69,0.0,2520.0,1203.21,1316.79,52.25
ORD-01710,2024-12-04,2024,12,Q4,West,Gujarat,Consumer,Sports,Yoga Mat,1,35.0,12.57,0.0,35.0,12.57,22.43,64.09
ORD-01711,2023-10-11,2023,10,Q4,East,Jharkhand,Consumer,Clothing,Formal Suit,10,238.0,135.56,0.15,2380.0,1355.6,1024.4,43.04
ORD-01712,2023-12-29,2023,12,Q4,South,Karnataka,Consumer,Food & Beverages,Protein Powder,3,38.25,18.59,0.15,114.75,55.77,58.98,51.4
ORD-01713,2023-07-28,2023,7,Q3,Central,Himachal Pradesh,Consumer,Electronics,Tablet Air,10,315.0,244.24,0.3,3150.0,2442.4,707.6,22.46
ORD-01714,2024-05-12,2024,5,Q2,North,Delhi,Consumer,Furniture,Standing Desk,8,495.0,290.97,0.1,3960.0,2327.76,1632.24,41.22
ORD-01715,2023-08-14,2023,8,Q3,East,West Bengal,Consumer,Sports,Cycling Helmet,10,52.0,28.98,0.2,520.0,289.8,230.2,44.27
ORD-01716,2024-04-01,2024,4,Q2,South,Karnataka,Consumer,Electronics,"Smart TV 55""",8,700.0,415.52,0.0,5600.0,3324.16,2275.84,40.64
ORD-01717,2024-09-21,2024,9,Q3,West,Maharashtra,Corporate,Clothing,Denim Jeans,7,51.0,22.05,0.15,357.0,154.35,202.65,56.76
ORD-01718,2023-11-26,2023,11,Q4,North,Himachal Pradesh,Corporate,Furniture,Sofa Set,10,1200.0,578.67,0.0,12000.0,5786.7,6213.3,51.78
ORD-01719,2023-03-21,2023,3,Q1,Central,Uttarakhand,Consumer,Furniture,Standing Desk,6,550.0,273.68,0.0,3300.0,1642.08,1657.92,50.24
ORD-01720,2023-10-25,2023,10,Q4,South,Andhra Pradesh,Corporate,Furniture,Office Chair,10,320.0,152.96,0.0,3200.0,1529.6,1670.4,52.2
ORD-01721,2024-04-08,2024,4,Q2,North,Himachal Pradesh,Corporate,Clothing,Winter Jacket,8,114.0,54.7,0.05,912.0,437.6,474.4,52.02
ORD-01722,2024-03-10,2024,3,Q1,North,Himachal Pradesh,Consumer,Clothing,Casual T-Shirt,5,23.75,7.73,0.05,118.75,38.65,80.1,67.45
ORD-01723,2024-08-22,2024,8,Q3,Central,Himachal Pradesh,Corporate,Electronics,"Laptop Pro 15""",7,1200.0,820.86,0.0,8400.0,5746.02,2653.98,31.6
ORD-01724,2023-04-03,2023,4,Q2,South,Tamil Nadu,Corporate,Food & Beverages,Green Tea Pack,2,11.4,3.9,0.05,22.8,7.8,15.0,65.79
ORD-01725,2023-06-02,2023,6,Q2,East,Odisha,Home Office,Clothing,Running Shoes,4,80.75,33.83,0.05,323.0,135.32,187.68,58.11
ORD-01726,2023-03-10,2023,3,Q1,South,Tamil Nadu,Corporate,Food & Beverages,Protein Powder,5,42.75,18.8,0.05,213.75,94.0,119.75,56.02
ORD-01727,2023-06-21,2023,6,Q2,South,Tamil Nadu,Corporate,Electronics,"Laptop Pro 15""",2,1020.0,781.52,0.15,2040.0,1563.04,476.96,23.38
ORD-01728,2023-07-03,2023,7,Q3,Central,Uttar Pradesh,Corporate,Food & Beverages,Green Tea Pack,3,12.0,4.17,0.0,36.0,12.51,23.49,65.25
ORD-01729,2023-09-09,2023,9,Q3,North,Haryana,Home Office,Sports,Swimming Goggles,1,26.6,10.39,0.05,26.6,10.39,16.21,60.94
ORD-01730,2024-02-08,2024,2,Q1,South,Karnataka,Consumer,Electronics,Wireless Headphones,4,200.0,124.01,0.2,800.0,496.04,303.96,37.99
ORD-01731,2024-08-10,2024,8,Q3,East,Jharkhand,Consumer,Electronics,"Laptop Pro 15""",4,1200.0,808.48,0.0,4800.0,3233.92,1566.08,32.63
ORD-01732,2023-02-13,2023,2,Q1,North,Himachal Pradesh,Consumer,Clothing,Formal Suit,8,252.0,128.64,0.1,2016.0,1029.12,986.88,48.95
ORD-01733,2024-07-08,2024,7,Q3,West,Madhya Pradesh,Consumer,Food & Beverages,Olive Oil Premium,6,18.7,8.06,0.15,112.2,48.36,63.84,56.9
ORD-01734,2024-02-19,2024,2,Q1,East,Assam,Home Office,Electronics,"Smart TV 55""",3,595.0,388.28,0.15,1785.0,1164.84,620.16,34.74
ORD-01735,2024-09-06,2024,9,Q3,East,Bihar,Consumer,Beauty,Makeup Palette,7,65.0,23.81,0.0,455.0,166.67,288.33,63.37
ORD-01736,2024-05-13,2024,5,Q2,South,Tamil Nadu,Consumer,Books,Business Strategy,8,30.4,12.35,0.2,243.2,98.8,144.4,59.38
ORD-01737,2023-05-24,2023,5,Q2,East,Jharkhand,Consumer,Electronics,Wireless Headphones,8,250.0,118.79,0.0,2000.0,950.32,1049.68,52.48
ORD-01738,2024-12-30,2024,12,Q4,West,Rajasthan,Home Office,Furniture,Sofa Set,1,1200.0,578.73,0.0,1200.0,578.73,621.27,51.77
ORD-01739,2024-10-17,2024,10,Q4,North,Haryana,Consumer,Clothing,Denim Jeans,7,60.0,21.55,0.0,420.0,150.85,269.15,64.08
ORD-01740,2024-06-08,2024,6,Q2,Central,Uttarakhand,Consumer,Beauty,Makeup Palette,2,65.0,24.23,0.0,130.0,48.46,81.54,62.72
ORD-01741,2024-06-02,2024,6,Q2,South,Tamil Nadu,Home Office,Electronics,Tablet Air,5,450.0,250.24,0.0,2250.0,1251.2,998.8,44.39
ORD-01742,2024-10-07,2024,10,Q4,Central,Madhya Pradesh,Consumer,Furniture,Coffee Table,8,220.0,93.35,0.0,1760.0,746.8,1013.2,57.57
ORD-01743,2024-01-12,2024,1,Q1,North,Uttarakhand,Corporate,Beauty,Makeup Palette,7,55.25,23.84,0.15,386.75,166.88,219.87,56.85
ORD-01744,2024-07-15,2024,7,Q3,Central,Himachal Pradesh,Consumer,Beauty,Makeup Palette,6,58.5,24.85,0.1,351.0,149.1,201.9,57.52
ORD-01745,2024-10-12,2024,10,Q4,East,Odisha,Consumer,Beauty,Skincare Set,10,85.0,29.68,0.0,850.0,296.8,553.2,65.08
ORD-01746,2023-02-12,2023,2,Q1,North,Haryana,Consumer,Electronics,"Smart TV 55""",10,700.0,411.98,0.0,7000.0,4119.8,2880.2,41.15
ORD-01747,2023-06-05,2023,6,Q2,West,Madhya Pradesh,Corporate,Beauty,Perfume Collection,1,84.0,43.49,0.3,84.0,43.49,40.51,48.23
ORD-01748,2023-02-08,2023,2,Q1,East,Jharkhand,Corporate,Clothing,Running Shoes,8,85.0,35.59,0.0,680.0,284.72,395.28,58.13
ORD-01749,2023-12-17,2023,12,Q4,Central,Madhya Pradesh,Home Office,Beauty,Hair Care Kit,10,49.5,20.78,0.1,495.0,207.8,287.2,58.02
ORD-01750,2023-12-05,2023,12,Q4,East,Assam,Consumer,Sports,Swimming Goggles,9,25.2,10.31,0.1,226.8,92.79,134.01,59.09
ORD-01751,2023-09-09,2023,9,Q3,South,Tamil Nadu,Consumer,Clothing,Formal Suit,5,266.0,132.92,0.05,1330.0,664.6,665.4,50.03
ORD-01752,2024-02-19,2024,2,Q1,North,Uttarakhand,Consumer,Books,Data Science Handbook,3,40.5,15.52,0.1,121.5,46.56,74.94,61.68
ORD-01753,2023-08-13,2023,8,Q3,South,Andhra Pradesh,Home Office,Beauty,Anti-Aging Cream,9,95.0,38.92,0.0,855.0,350.28,504.72,59.03
ORD-01754,2024-03-05,2024,3,Q1,Central,Madhya Pradesh,Consumer,Clothing,Formal Suit,8,210.0,132.12,0.25,1680.0,1056.96,623.04,37.09
ORD-01755,2023-11-18,2023,11,Q4,North,Himachal Pradesh,Consumer,Furniture,Sofa Set,8,840.0,590.03,0.3,6720.0,4720.24,1999.76,29.76
ORD-01756,2024-01-15,2024,1,Q1,North,Haryana,Consumer,Beauty,Makeup Palette,7,58.5,24.76,0.1,409.5,173.32,236.18,57.68
ORD-01757,2023-08-29,2023,8,Q3,East,Odisha,Corporate,Electronics,Wireless Headphones,10,250.0,118.52,0.0,2500.0,1185.2,1314.8,52.59
ORD-01758,2023-03-26,2023,3,Q1,North,Delhi,Consumer,Sports,Dumbbells Set,9,114.0,57.18,0.05,1026.0,514.62,511.38,49.84
ORD-01759,2024-12-15,2024,12,Q4,South,Tamil Nadu,Consumer,Electronics,Wireless Headphones,5,175.0,118.4,0.3,875.0,592.0,283.0,32.34
ORD-01760,2024-12-03,2024,12,Q4,East,Assam,Consumer,Electronics,Smartphone X,6,900.0,577.3,0.0,5400.0,3463.8,1936.2,35.86
ORD-01761,2023-03-26,2023,3,Q1,North,Uttarakhand,Consumer,Beauty,Perfume Collection,7,96.0,44.96,0.2,672.0,314.72,357.28,53.17
ORD-01762,2023-10-01,2023,10,Q4,Central,Madhya Pradesh,Corporate,Food & Beverages,Olive Oil Premium,5,22.0,7.97,0.0,110.0,39.85,70.15,63.77
ORD-01763,2023-09-24,2023,9,Q3,South,Telangana,Consumer,Food & Beverages,Green Tea Pack,1,12.0,3.94,0.0,12.0,3.94,8.06,67.17
ORD-01764,2023-06-16,2023,6,Q2,West,Goa,Consumer,Food & Beverages,Green Tea Pack,7,11.4,4.17,0.05,79.8,29.19,50.61,63.42
ORD-01765,2023-11-13,2023,11,Q4,East,Odisha,Consumer,Electronics,Wireless Headphones,1,250.0,121.05,0.0,250.0,121.05,128.95,51.58
ORD-01766,2023-05-01,2023,5,Q2,South,Tamil Nadu,Home Office,Electronics,"Laptop Pro 15""",5,1020.0,815.02,0.15,5100.0,4075.1,1024.9,20.1
ORD-01767,2024-08-16,2024,8,Q3,South,Andhra Pradesh,Consumer,Electronics,Tablet Air,10,450.0,255.23,0.0,4500.0,2552.3,1947.7,43.28
ORD-01768,2024-04-29,2024,4,Q2,North,Haryana,Consumer,Electronics,"Laptop Pro 15""",1,1200.0,828.25,0.0,1200.0,828.25,371.75,30.98
ORD-01769,2023-09-16,2023,9,Q3,West,Gujarat,Corporate,Furniture,Sofa Set,6,1140.0,618.95,0.05,6840.0,3713.7,3126.3,45.71
ORD-01770,2024-12-25,2024,12,Q4,West,Rajasthan,Home Office,Sports,Dumbbells Set,1,96.0,53.15,0.2,96.0,53.15,42.85,44.64
ORD-01771,2023-09-14,2023,9,Q3,West,Maharashtra,Consumer,Beauty,Perfume Collection,1,96.0,43.83,0.2,96.0,43.83,52.17,54.34
ORD-01772,2024-09-10,2024,9,Q3,West,Rajasthan,Home Office,Sports,Cycling Helmet,1,55.25,28.37,0.15,55.25,28.37,26.88,48.65
ORD-01773,2024-12-29,2024,12,Q4,East,Assam,Consumer,Electronics,"Smart TV 55""",9,700.0,385.91,0.0,6300.0,3473.19,2826.81,44.87
ORD-01774,2024-11-27,2024,11,Q4,Central,Madhya Pradesh,Corporate,Beauty,Anti-Aging Cream,10,71.25,36.85,0.25,712.5,368.5,344.0,48.28
ORD-01775,2023-02-10,2023,2,Q1,West,Madhya Pradesh,Corporate,Food & Beverages,Energy Bars Box,1,30.0,11.42,0.0,30.0,11.42,18.58,61.93
ORD-01776,2024-08-26,2024,8,Q3,North,Himachal Pradesh,Corporate,Furniture,Sofa Set,10,1080.0,625.39,0.1,10800.0,6253.9,4546.1,42.09
ORD-01777,2024-08-28,2024,8,Q3,South,Andhra Pradesh,Consumer,Beauty,Skincare Set,4,76.5,30.24,0.1,306.0,120.96,185.04,60.47
ORD-01778,2024-02-09,2024,2,Q1,East,West Bengal,Corporate,Electronics,"Smart TV 55""",4,700.0,397.2,0.0,2800.0,1588.8,1211.2,43.26
ORD-01779,2023-03-19,2023,3,Q1,East,Assam,Corporate,Food & Beverages,Energy Bars Box,1,28.5,12.54,0.05,28.5,12.54,15.96,56.0
ORD-01780,2024-10-17,2024,10,Q4,East,Assam,Corporate,Furniture,Coffee Table,4,209.0,95.5,0.05,836.0,382.0,454.0,54.31
ORD-01781,2023-04-29,2023,4,Q2,South,Andhra Pradesh,Corporate,Clothing,Formal Suit,4,280.0,129.08,0.0,1120.0,516.32,603.68,53.9
ORD-01782,2023-12-03,2023,12,Q4,South,Andhra Pradesh,Consumer,Electronics,Smartphone X,3,810.0,559.45,0.1,2430.0,1678.35,751.65,30.93
ORD-01783,2024-03-01,2024,3,Q1,South,Andhra Pradesh,Consumer,Electronics,"Laptop Pro 15""",5,1200.0,803.39,0.0,6000.0,4016.95,1983.05,33.05
ORD-01784,2024-07-15,2024,7,Q3,North,Delhi,Home Office,Beauty,Skincare Set,4,85.0,30.81,0.0,340.0,123.24,216.76,63.75
ORD-01785,2023-10-04,2023,10,Q4,South,Tamil Nadu,Corporate,Clothing,Formal Suit,9,266.0,125.09,0.05,2394.0,1125.81,1268.19,52.97
ORD-01786,2024-11-15,2024,11,Q4,Central,Madhya Pradesh,Corporate,Clothing,Winter Jacket,6,120.0,56.69,0.0,720.0,340.14,379.86,52.76
ORD-01787,2024-07-12,2024,7,Q3,East,West Bengal,Home Office,Food & Beverages,Organic Coffee,2,18.0,5.91,0.0,36.0,11.82,24.18,67.17
ORD-01788,2024-06-18,2024,6,Q2,Central,Chhattisgarh,Consumer,Beauty,Hair Care Kit,1,55.0,19.78,0.0,55.0,19.78,35.22,64.04
ORD-01789,2024-03-18,2024,3,Q1,North,Uttarakhand,Corporate,Furniture,Standing Desk,4,495.0,279.54,0.1,1980.0,1118.16,861.84,43.53
ORD-01790,2024-08-23,2024,8,Q3,North,Punjab,Corporate,Beauty,Makeup Palette,9,55.25,24.72,0.15,497.25,222.48,274.77,55.26
ORD-01791,2024-10-19,2024,10,Q4,East,Odisha,Home Office,Electronics,Wireless Headphones,1,225.0,114.21,0.1,225.0,114.21,110.79,49.24
ORD-01792,2024-11-11,2024,11,Q4,East,Bihar,Consumer,Books,Fiction Bestseller,8,22.0,7.24,0.0,176.0,57.92,118.08,67.09
ORD-01793,2024-08-31,2024,8,Q3,Central,Himachal Pradesh,Corporate,Food & Beverages,Energy Bars Box,8,27.0,12.06,0.1,216.0,96.48,119.52,55.33
ORD-01794,2023-12-15,2023,12,Q4,North,Uttarakhand,Corporate,Books,Fiction Bestseller,4,22.0,7.23,0.0,88.0,28.92,59.08,67.14
ORD-01795,2023-10-28,2023,10,Q4,North,Delhi,Consumer,Clothing,Running Shoes,5,72.25,36.75,0.15,361.25,183.75,177.5,49.13
ORD-01796,2023-10-15,2023,10,Q4,East,Jharkhand,Home Office,Beauty,Hair Care Kit,2,52.25,20.48,0.05,104.5,40.96,63.54,60.8
ORD-01797,2024-02-21,2024,2,Q1,North,Delhi,Home Office,Clothing,Winter Jacket,3,90.0,55.57,0.25,270.0,166.71,103.29,38.26
ORD-01798,2023-04-13,2023,4,Q2,East,West Bengal,Consumer,Clothing,Casual T-Shirt,6,20.0,7.75,0.2,120.0,46.5,73.5,61.25
ORD-01799,2023-08-06,2023,8,Q3,Central,Uttar Pradesh,Consumer,Clothing,Formal Suit,9,224.0,124.54,0.2,2016.0,1120.86,895.14,44.4
ORD-01800,2024-12-30,2024,12,Q4,Central,Himachal Pradesh,Home Office,Food & Beverages,Olive Oil Premium,5,22.0,7.92,0.0,110.0,39.6,70.4,64.0
ORD-01801,2023-02-11,2023,2,Q1,East,Jharkhand,Consumer,Clothing,Winter Jacket,3,120.0,57.47,0.0,360.0,172.41,187.59,52.11
ORD-01802,2024-08-25,2024,8,Q3,North,Delhi,Home Office,Electronics,Smartphone X,7,855.0,537.04,0.05,5985.0,3759.28,2225.72,37.19
ORD-01803,2024-08-28,2024,8,Q3,Central,Chhattisgarh,Consumer,Electronics,Tablet Air,2,405.0,237.92,0.1,810.0,475.84,334.16,41.25
ORD-01804,2023-08-12,2023,8,Q3,South,Karnataka,Corporate,Books,Tech Encyclopedia,4,38.5,17.11,0.3,154.0,68.44,85.56,55.56
ORD-01805,2024-06-19,2024,6,Q2,East,Assam,Corporate,Books,Business Strategy,8,36.1,11.47,0.05,288.8,91.76,197.04,68.23
ORD-01806,2023-08-05,2023,8,Q3,Central,Uttarakhand,Consumer,Food & Beverages,Green Tea Pack,3,11.4,4.04,0.05,34.2,12.12,22.08,64.56
ORD-01807,2024-08-15,2024,8,Q3,East,Bihar,Consumer,Books,Data Science Handbook,7,45.0,15.16,0.0,315.0,106.12,208.88,66.31
ORD-01808,2023-01-02,2023,1,Q1,North,Himachal Pradesh,Corporate,Sports,Dumbbells Set,10,120.0,55.77,0.0,1200.0,557.7,642.3,53.52
ORD-01809,2023-05-03,2023,5,Q2,South,Karnataka,Corporate,Clothing,Running Shoes,1,72.25,35.64,0.15,72.25,35.64,36.61,50.67
ORD-01810,2023-05-17,2023,5,Q2,South,Kerala,Home Office,Food & Beverages,Protein Powder,2,36.0,17.12,0.2,72.0,34.24,37.76,52.44
ORD-01811,2023-04-20,2023,4,Q2,East,Odisha,Consumer,Electronics,"Laptop Pro 15""",6,1200.0,792.89,0.0,7200.0,4757.34,2442.66,33.93
ORD-01812,2024-11-06,2024,11,Q4,Central,Madhya Pradesh,Consumer,Clothing,Running Shoes,4,85.0,33.91,0.0,340.0,135.64,204.36,60.11
ORD-01813,2024-11-12,2024,11,Q4,South,Andhra Pradesh,Consumer,Clothing,Winter Jacket,5,120.0,54.8,0.0,600.0,274.0,326.0,54.33
ORD-01814,2023-03-04,2023,3,Q1,North,Himachal Pradesh,Corporate,Clothing,Winter Jacket,5,120.0,53.79,0.0,600.0,268.95,331.05,55.18
ORD-01815,2024-03-12,2024,3,Q1,North,Himachal Pradesh,Corporate,Food & Beverages,Olive Oil Premium,8,22.0,8.12,0.0,176.0,64.96,111.04,63.09
ORD-01816,2024-04-05,2024,4,Q2,South,Kerala,Corporate,Beauty,Hair Care Kit,3,52.25,19.88,0.05,156.75,59.64,97.11,61.95
ORD-01817,2023-05-17,2023,5,Q2,North,Punjab,Corporate,Furniture,Coffee Table,9,198.0,91.62,0.1,1782.0,824.58,957.42,53.73
ORD-01818,2023-10-02,2023,10,Q4,East,Assam,Consumer,Electronics,Tablet Air,5,382.5,238.01,0.15,1912.5,1190.05,722.45,37.78
ORD-01819,2024-08-03,2024,8,Q3,North,Punjab,Home Office,Clothing,Running Shoes,9,68.0,35.26,0.2,612.0,317.34,294.66,48.15
ORD-01820,2024-06-26,2024,6,Q2,South,Andhra Pradesh,Home Office,Electronics,"Laptop Pro 15""",6,1020.0,821.57,0.15,6120.0,4929.42,1190.58,19.45
ORD-01821,2024-03-05,2024,3,Q1,Central,Madhya Pradesh,Consumer,Electronics,"Laptop Pro 15""",5,1020.0,793.99,0.15,5100.0,3969.95,1130.05,22.16
ORD-01822,2024-12-13,2024,12,Q4,East,Assam,Consumer,Furniture,Coffee Table,10,198.0,91.16,0.1,1980.0,911.6,1068.4,53.96
ORD-01823,2024-04-28,2024,4,Q2,Central,Chhattisgarh,Home Office,Clothing,Casual T-Shirt,6,23.75,7.79,0.05,142.5,46.74,95.76,67.2
ORD-01824,2023-12-08,2023,12,Q4,West,Gujarat,Consumer,Food & Beverages,Organic Coffee,2,16.2,5.78,0.1,32.4,11.56,20.84,64.32
ORD-01825,2024-02-25,2024,2,Q1,North,Punjab,Consumer,Food & Beverages,Organic Coffee,2,16.2,6.29,0.1,32.4,12.58,19.82,61.17
ORD-01826,2024-03-27,2024,3,Q1,South,Karnataka,Corporate,Clothing,Winter Jacket,1,120.0,57.3,0.0,120.0,57.3,62.7,52.25
ORD-01827,2024-02-23,2024,2,Q1,North,Haryana,Corporate,Beauty,Perfume Collection,2,120.0,43.82,0.0,240.0,87.64,152.36,63.48
ORD-01828,2023-05-02,2023,5,Q2,North,Haryana,Corporate,Food & Beverages,Protein Powder,1,42.75,17.6,0.05,42.75,17.6,25.15,58.83
ORD-01829,2023-06-21,2023,6,Q2,North,Himachal Pradesh,Corporate,Clothing,Denim Jeans,6,60.0,22.01,0.0,360.0,132.06,227.94,63.32
